user_id,loan_status,age,bank_cards_count,remote_transaction_months,internet_transaction_avg,financial_transaction_months,financial_transaction_avg_amount,max_loan_amount_180_days,min_loan_amount_180_days,apply_loan_company_number,created_at,updated_at
12033,Fully Paid,,12.0,,,,6432.0,6000.0,6000.0,1.0,2014-08-01,May-2015
12034,Charged Off,,7.0,,,13.0,6594.56,10000.0,10000.0,1.0,2014-08-01,Feb-2016
12035,Fully Paid,,6.0,,,,20169.1666666667,20000.0,20000.0,1.0,2014-08-01,Sep-2014
12036,Fully Paid,,8.0,,,26.0,15829.91,15000.0,15000.0,2.0,2014-08-01,Feb-2015
12037,Current,,20.0,,,41.0,21442.3,17000.0,17000.0,0.0,2014-08-01,Mar-2019
12038,Fully Paid,,11.0,,,,10692.108917452,9525.0,9525.0,2.0,2014-08-01,Jun-2017
12039,Fully Paid,,9.0,,,,20021.630001908,17500.0,17500.0,0.0,2014-08-01,Apr-2016
12040,Fully Paid,,12.0,,,,28728.0712507232,22000.0,22000.0,0.0,2014-08-01,Aug-2017
12041,Fully Paid,,14.0,,,,36128.6070823327,30000.0,30000.0,0.0,2014-08-01,Aug-2017
12042,Fully Paid,,10.0,,,36.0,9076.7437286424,8000.0,8000.0,0.0,2014-08-01,Aug-2017
12043,Fully Paid,,9.0,,,,19268.222468192,14575.0,14575.0,0.0,2014-08-01,Sep-2017
12044,Fully Paid,,20.0,,,31.0,20422.7450121094,18000.0,18000.0,3.0,2014-08-01,Aug-2017
12045,Fully Paid,,15.0,,,,43672.0993568219,35000.0,35000.0,2.0,2014-08-01,Aug-2017
12046,Fully Paid,,21.0,,,5.0,48569.4119149898,35000.0,35000.0,1.0,2014-08-01,Sep-2017
12047,Fully Paid,,15.0,,,65.0,8825.5861171551,8000.0,8000.0,0.0,2014-08-01,Aug-2017
12048,Charged Off,,9.0,,,35.0,12626.06,15000.0,15000.0,1.0,2014-08-01,Aug-2016
12049,Fully Paid,,15.0,,,65.0,4082.7669863492,3600.0,3600.0,1.0,2014-08-01,Jun-2017
12050,Fully Paid,,8.0,,,,23118.22608442149,20875.0,20875.0,3.0,2014-08-01,Sep-2017
12051,Fully Paid,,16.0,,,,11098.8322833292,10000.0,10000.0,0.0,2014-08-01,Feb-2017
12052,Current,,17.0,,,3.0,15556.81,12000.0,12000.0,1.0,2014-08-01,Mar-2019
12053,Fully Paid,,9.0,,,30.0,14903.0072849055,12000.0,12000.0,0.0,2014-08-01,Sep-2017
12054,Fully Paid,,8.0,,,66.0,3203.54,3000.0,3000.0,2.0,2014-08-01,Apr-2015
12055,Fully Paid,,14.0,,,81.0,11682.6200000253,10000.0,10000.0,0.0,2014-08-01,May-2016
12056,Fully Paid,,10.0,,,,21458.1700176352,18000.0,18000.0,0.0,2014-08-01,Aug-2016
12057,Fully Paid,,13.0,,,9.0,6283.587844260601,5000.0,5000.0,6.0,2014-08-01,May-2017
12058,Current,,8.0,,,25.0,12613.15,10000.0,10000.0,2.0,2014-08-01,Mar-2019
12059,Fully Paid,,15.0,,,61.0,7220.5200031738,6000.0,6000.0,1.0,2014-08-01,May-2016
12060,Fully Paid,,10.0,,,,29104.51,24000.0,24000.0,0.0,2014-08-01,Jun-2016
12061,Charged Off,,5.0,,,,1478.08,3000.0,3000.0,1.0,2014-08-01,Jun-2015
12062,Fully Paid,,14.0,,,,16919.28,15000.0,15000.0,1.0,2014-08-01,Apr-2015
12063,Current,,12.0,,,10.0,13011.9,10400.0,10400.0,0.0,2014-08-01,Mar-2019
12064,Charged Off,,11.0,,,,6509.1,9000.0,9000.0,0.0,2014-08-01,Jul-2016
12065,Fully Paid,,17.0,,,45.0,28896.77,24000.0,24000.0,0.0,2014-08-01,Apr-2016
12066,Fully Paid,,11.0,,,,16303.56,14900.0,14900.0,0.0,2014-08-01,Apr-2015
12067,Fully Paid,,14.0,,,,29750.19,28000.0,28000.0,1.0,2014-08-01,Jul-2015
12068,Fully Paid,,8.0,,,28.0,11345.953535044098,10000.0,10000.0,0.0,2014-08-01,Aug-2017
12069,Fully Paid,,24.0,,,80.0,21743.22,20000.0,20000.0,0.0,2014-08-01,Sep-2016
12070,Fully Paid,,20.0,,,3.0,16586.3900173045,15000.0,15000.0,0.0,2014-08-01,Jul-2016
12071,Fully Paid,,16.0,,,,34781.9568225443,24725.0,24725.0,0.0,2014-08-01,Dec-2016
12072,Fully Paid,,3.0,,,,5598.673384231701,5350.0,5350.0,1.0,2014-08-01,Nov-2014
12073,Current,,11.0,,,,38046.8,26375.0,26375.0,0.0,2014-08-01,Mar-2019
12074,Late (31-120 days),,13.0,,,,34713.3,28000.0,28000.0,6.0,2014-08-01,Mar-2019
12075,Fully Paid,,7.0,,,,13969.8202150568,12000.0,12000.0,4.0,2014-08-01,Aug-2017
12076,Fully Paid,,9.0,,,,15017.7405038021,10800.0,10800.0,0.0,2014-08-01,May-2017
12077,Fully Paid,,10.0,,,,4177.71,4000.0,4000.0,0.0,2014-08-01,Feb-2015
12078,Current,,16.0,,,21.0,19406.75,15000.0,15000.0,0.0,2014-08-01,Mar-2019
12079,Fully Paid,,19.0,,,77.0,8160.7507746523,7000.0,7000.0,0.0,2014-08-01,Aug-2017
12080,Fully Paid,,28.0,,,,9318.6674204154,7800.0,7800.0,1.0,2014-08-01,Jan-2017
12081,Charged Off,,11.0,,,4.0,10556.73,20000.0,20000.0,0.0,2014-08-01,Jan-2016
12082,Charged Off,,8.0,,,5.0,5010.69,6450.0,6450.0,1.0,2014-08-01,May-2016
12083,Charged Off,,14.0,,,2.0,8080.83,12000.0,12000.0,0.0,2014-08-01,Aug-2016
12084,Fully Paid,,10.0,,,,31195.4943912218,28000.0,28000.0,1.0,2014-08-01,Aug-2017
12085,Fully Paid,,11.0,,,,7942.162702513,7000.0,7000.0,2.0,2014-08-01,Aug-2017
12086,Fully Paid,,7.0,,,7.0,11680.2841725485,9700.0,9700.0,2.0,2014-08-01,Aug-2017
12087,Fully Paid,,20.0,,,,25277.5727065479,22500.0,22500.0,0.0,2014-08-01,Apr-2017
12088,Fully Paid,,12.0,,,,12447.21,12000.0,12000.0,1.0,2014-08-01,Jan-2015
12089,Fully Paid,,11.0,,,14.0,12894.312588167,10000.0,10000.0,0.0,2014-08-01,Feb-2017
12090,Current,,17.0,,,18.0,40679.65,27800.0,27800.0,0.0,2014-08-01,Mar-2019
12091,Fully Paid,,10.0,,,9.0,49518.75939853701,35000.0,35000.0,0.0,2014-08-01,Oct-2017
12092,Fully Paid,,9.0,,,,2548.0576678125,2500.0,2500.0,1.0,2014-08-01,Oct-2014
12093,Charged Off,,10.0,,,,7667.22,10775.0,10775.0,0.0,2014-08-01,Jun-2016
12094,Fully Paid,,28.0,,,,10692.44,10000.0,10000.0,1.0,2014-08-01,Oct-2015
12095,Charged Off,,20.0,,,17.0,8507.84,10000.0,10000.0,1.0,2014-08-01,May-2017
12096,Fully Paid,,7.0,,,,9622.8901901178,8025.0,8025.0,1.0,2014-08-01,Mar-2017
12097,Fully Paid,,14.0,,,,12765.5075794162,8950.0,8950.0,1.0,2014-08-01,Sep-2017
12098,Current,,10.0,,,,45785.85,35000.0,35000.0,0.0,2014-08-01,Mar-2019
12099,Fully Paid,,20.0,,,,42913.5812178806,31200.0,31200.0,0.0,2014-08-01,Jan-2019
12100,Fully Paid,,13.0,,,,13507.8000008489,12000.0,12000.0,1.0,2014-08-01,Jun-2016
12101,Fully Paid,,9.0,,,45.0,18143.05,15250.0,15250.0,0.0,2014-08-01,Oct-2015
12102,Fully Paid,,6.0,,,5.0,20129.475277489,15175.0,15175.0,0.0,2014-08-01,Jan-2017
12103,Fully Paid,,30.0,,,41.0,43224.98,35000.0,35000.0,2.0,2014-08-01,Jun-2016
12104,Fully Paid,,13.0,,,,27110.5082612358,24000.0,24000.0,0.0,2014-08-01,Jan-2017
12105,Fully Paid,,9.0,,,,3614.5,3000.0,3000.0,2.0,2014-08-01,Mar-2016
12106,Charged Off,,14.0,,,,4679.1,10000.0,10000.0,0.0,2014-08-01,Nov-2015
12107,Fully Paid,,6.0,,,42.0,8916.4500000087,8000.0,8000.0,1.0,2014-08-01,Mar-2016
12108,Fully Paid,,9.0,,,70.0,16611.2400147818,15000.0,15000.0,0.0,2014-08-01,Jul-2016
12109,Fully Paid,,8.0,,,,29162.9899975675,27000.0,27000.0,2.0,2014-08-01,Oct-2016
12110,Fully Paid,,9.0,,,,11770.4137497212,10500.0,10500.0,2.0,2014-08-01,Apr-2017
12111,Fully Paid,,23.0,,,61.0,40096.8465643102,32225.0,32225.0,0.0,2014-08-01,Apr-2017
12112,Fully Paid,,10.0,,,7.0,19550.96,18000.0,18000.0,0.0,2014-08-01,Oct-2015
12113,Charged Off,,18.0,,,7.0,30501.27,35000.0,35000.0,1.0,2014-08-01,Mar-2017
12114,Fully Paid,,10.0,,,47.0,8645.3800006985,6850.0,6850.0,3.0,2014-08-01,Apr-2016
12115,Fully Paid,,16.0,,,,18963.17,17500.0,17500.0,0.0,2014-07-01,Apr-2015
12116,Fully Paid,,12.0,,,53.0,16769.43,15000.0,15000.0,1.0,2014-08-01,Nov-2015
12117,Fully Paid,,18.0,,,33.0,25287.2810621871,21000.0,21000.0,3.0,2014-08-01,Aug-2017
12118,Fully Paid,,9.0,,,66.0,6597.111332419599,5000.0,5000.0,1.0,2014-08-01,Aug-2017
12119,Fully Paid,,26.0,,,23.0,44236.16,35000.0,35000.0,0.0,2014-08-01,Apr-2016
12120,Fully Paid,,15.0,,,,14734.06,10000.0,10000.0,1.0,2014-07-01,Sep-2016
12121,Charged Off,,16.0,,,,10744.41,16525.0,16525.0,2.0,2014-07-01,Jun-2016
12122,Fully Paid,,7.0,,,,19982.7475528128,18000.0,18000.0,0.0,2014-08-01,Feb-2017
12123,Fully Paid,,15.0,,,3.0,12660.6,11200.0,11200.0,2.0,2014-08-01,Apr-2015
12124,Fully Paid,,7.0,,,22.0,6968.446805741602,5000.0,5000.0,1.0,2014-07-01,Sep-2017
12125,Fully Paid,,20.0,,,,33243.5800019215,30000.0,30000.0,1.0,2014-07-01,Sep-2016
12126,Fully Paid,,28.0,,,21.0,8199.3291912977,7000.0,7000.0,0.0,2014-07-01,Jan-2017
12127,Fully Paid,,7.0,,,36.0,16339.4386653892,14000.0,14000.0,0.0,2014-07-01,Sep-2017
12128,Charged Off,,12.0,,,,19728.43,20000.0,20000.0,0.0,2014-07-01,Jan-2017
12129,Fully Paid,,19.0,,,12.0,6095.2519229455,5000.0,5000.0,1.0,2014-08-01,Aug-2017
12130,Fully Paid,,8.0,,,,21277.02,18000.0,18000.0,0.0,2014-07-01,Aug-2016
12131,Fully Paid,,9.0,,,,6848.18,6000.0,6000.0,1.0,2014-07-01,Mar-2016
12132,Fully Paid,,7.0,,,35.0,17718.9255184425,15000.0,15000.0,1.0,2014-07-01,Aug-2017
12133,Fully Paid,,15.0,,,,23235.83,21000.0,21000.0,0.0,2014-07-01,Dec-2015
12134,Charged Off,,7.0,,,,3950.73,11950.0,11950.0,1.0,2014-07-01,Jan-2015
12135,Fully Paid,,7.0,,,,12962.6169626888,11000.0,11000.0,0.0,2014-08-01,Aug-2017
12136,Fully Paid,,29.0,,,,41668.72,35000.0,35000.0,1.0,2014-07-01,Jul-2016
12137,Fully Paid,,7.0,,,52.0,8003.82,7000.0,7000.0,0.0,2014-07-01,Jul-2015
12138,Fully Paid,,23.0,,,2.0,14280.539580976,12000.0,12000.0,0.0,2014-07-01,Aug-2017
12139,Fully Paid,,14.0,,,,11495.86,10500.0,10500.0,4.0,2014-08-01,Sep-2015
12140,Fully Paid,,14.0,,,33.0,20552.63,18000.0,18000.0,0.0,2014-07-01,Feb-2016
12141,Fully Paid,,17.0,,,,36428.4555107135,25000.0,25000.0,4.0,2014-08-01,Feb-2018
12142,Fully Paid,,12.0,,,14.0,36188.3842481699,30000.0,30000.0,0.0,2014-07-01,Sep-2017
12143,Fully Paid,,10.0,,,64.0,25606.5701240914,18000.0,18000.0,1.0,2014-08-01,Mar-2019
12144,Charged Off,,8.0,,,39.0,3634.17,4000.0,4000.0,2.0,2014-08-01,Dec-2016
12145,Fully Paid,,7.0,,,,8330.331908109,7000.0,7000.0,1.0,2014-07-01,Aug-2017
12146,Fully Paid,,8.0,,,53.0,13977.0999705366,12000.0,12000.0,0.0,2014-07-01,Aug-2017
12147,Charged Off,,20.0,,,81.0,11943.97,35000.0,35000.0,3.0,2014-08-01,Jun-2015
12148,Fully Paid,,4.0,,,,23060.35,20000.0,20000.0,1.0,2014-07-01,Feb-2016
12149,Charged Off,,15.0,,,17.0,5533.09,13150.0,13150.0,0.0,2014-07-01,Dec-2015
12150,Fully Paid,,4.0,,,40.0,14460.4702423107,12000.0,12000.0,0.0,2014-07-01,Aug-2017
12151,Fully Paid,,7.0,,,,13238.115607856298,12000.0,12000.0,0.0,2014-07-01,Jun-2017
12152,Fully Paid,,23.0,,,12.0,38437.96,33150.0,33150.0,0.0,2014-07-01,Jun-2015
12153,Fully Paid,,14.0,,,20.0,42496.5269712413,35000.0,35000.0,0.0,2014-07-01,Apr-2016
12154,Fully Paid,,6.0,,,53.0,29211.3464696815,20000.0,20000.0,1.0,2014-07-01,Jan-2019
12155,Charged Off,,11.0,,,6.0,7797.15,11200.0,11200.0,0.0,2014-07-01,Feb-2016
12156,Fully Paid,,11.0,,,8.0,30608.3394940402,18825.0,18825.0,2.0,2014-07-01,Dec-2017
12157,Fully Paid,,19.0,,,68.0,9556.69,9100.0,9100.0,1.0,2014-07-01,Dec-2014
12158,Charged Off,,18.0,,,45.0,13007.1,12400.0,12400.0,2.0,2014-07-01,Feb-2017
12159,Fully Paid,,10.0,,,31.0,8578.971527845899,7200.0,7200.0,0.0,2014-07-01,Aug-2017
12160,Fully Paid,,17.0,,,,9837.5253132375,7550.0,7550.0,0.0,2014-07-01,Sep-2017
12161,Charged Off,,7.0,,,49.0,3352.3,18000.0,18000.0,0.0,2014-07-01,Mar-2015
12162,Fully Paid,,13.0,,,57.0,21858.9,19200.0,19200.0,2.0,2014-07-01,May-2016
12163,Fully Paid,,12.0,,,,2067.34,2000.0,2000.0,0.0,2014-07-01,Feb-2015
12164,Fully Paid,,11.0,,,6.0,21317.08,18925.0,18925.0,0.0,2014-07-01,Oct-2016
12165,Fully Paid,,10.0,,,78.0,4332.89,4000.0,4000.0,1.0,2014-07-01,Apr-2015
12166,Fully Paid,,11.0,,,46.0,13567.68,12000.0,12000.0,0.0,2014-07-01,Feb-2016
12167,Fully Paid,,12.0,,,,17051.68,16000.0,16000.0,1.0,2014-07-01,Jun-2015
12168,Fully Paid,,9.0,,,24.0,17382.17,15000.0,15000.0,0.0,2014-07-01,May-2016
12169,Fully Paid,,11.0,,,,14597.5445415423,11400.0,11400.0,1.0,2014-07-01,May-2017
12170,Fully Paid,,7.0,,,8.0,30313.5886669262,20000.0,20000.0,1.0,2014-07-01,May-2018
12171,Fully Paid,,11.0,,,31.0,13371.69,12000.0,12000.0,1.0,2014-07-01,Sep-2016
12172,Fully Paid,,17.0,,,,30297.71,24000.0,24000.0,1.0,2014-07-01,Dec-2015
12173,Fully Paid,,3.0,,,,34943.7983977644,30000.0,30000.0,0.0,2014-07-01,Aug-2017
12174,Current,,9.0,,,,19891.85,15000.0,15000.0,0.0,2014-08-01,Mar-2019
12175,Fully Paid,,8.0,,,24.0,6008.0500001781,5500.0,5500.0,2.0,2014-07-01,Apr-2016
12176,Fully Paid,,22.0,,,,8914.32,8000.0,8000.0,1.0,2014-07-01,Nov-2015
12177,Fully Paid,,9.0,,,,3690.0824540247,3000.0,3000.0,1.0,2014-07-01,Jul-2017
12178,Fully Paid,,8.0,,,,5892.1161157882,5000.0,5000.0,1.0,2014-07-01,Aug-2017
12179,Charged Off,,8.0,,,39.0,12274.97,20000.0,20000.0,0.0,2014-07-01,Jul-2016
12180,Fully Paid,,6.0,,,,42599.4270580655,30000.0,30000.0,0.0,2014-08-01,Jan-2019
12181,Fully Paid,,17.0,,,35.0,11229.659789136202,10000.0,10000.0,1.0,2014-07-01,Jul-2017
12182,Fully Paid,,12.0,,,,8745.4644989792,7200.0,7200.0,1.0,2014-07-01,Mar-2017
12183,Fully Paid,,9.0,,,,15367.2100107871,12175.0,12175.0,0.0,2014-07-01,Jul-2016
12184,Fully Paid,,10.0,,,24.0,29750.1146828164,25000.0,25000.0,0.0,2014-07-01,Jun-2017
12185,Fully Paid,,13.0,,,65.0,26390.87,21750.0,21750.0,3.0,2014-07-01,Sep-2015
12186,Fully Paid,,9.0,,,69.0,5929.16,5175.0,5175.0,1.0,2014-07-01,Jul-2015
12187,Fully Paid,,4.0,,,,8917.99,8000.0,8000.0,0.0,2014-07-01,Oct-2015
12188,Current,,10.0,,,,31431.68,24475.0,24475.0,0.0,2014-07-01,Mar-2019
12189,Charged Off,,13.0,,,,7486.56,10000.0,10000.0,0.0,2014-07-01,Jul-2016
12190,Fully Paid,,11.0,,,26.0,19443.5300000356,16000.0,16000.0,0.0,2014-07-01,Aug-2016
12191,Charged Off,,7.0,,,,8725.02,16700.0,16700.0,2.0,2014-07-01,Apr-2015
12192,Current,,14.0,,,12.0,20943.28,14900.0,14900.0,1.0,2014-07-01,Mar-2019
12193,Fully Paid,,19.0,,,,12112.0846375822,10000.0,10000.0,3.0,2014-07-01,Dec-2016
12194,Fully Paid,,17.0,,,,31445.795728559904,27725.0,27725.0,1.0,2014-07-01,May-2017
12195,Fully Paid,,10.0,,,36.0,9858.8270708448,8400.0,8400.0,1.0,2014-07-01,Jan-2017
12196,Fully Paid,,18.0,,,,26725.232636157,24000.0,24000.0,0.0,2014-07-01,Aug-2017
12197,Fully Paid,,9.0,,,6.0,21223.629434314294,18000.0,18000.0,2.0,2014-07-01,Sep-2017
12198,Fully Paid,,5.0,,,34.0,5822.2039754951,5000.0,5000.0,0.0,2014-08-01,Aug-2017
12199,Charged Off,,5.0,,,31.0,7129.71,10000.0,10000.0,0.0,2014-07-01,Apr-2016
12200,Fully Paid,,8.0,,,7.0,23313.8642750245,18000.0,18000.0,1.0,2014-07-01,Aug-2017
12201,Fully Paid,,8.0,,,32.0,1895.154378421,1500.0,1500.0,0.0,2014-07-01,Jan-2017
12202,Fully Paid,,6.0,,,,29069.37,25725.0,25725.0,0.0,2014-07-01,Nov-2015
12203,Fully Paid,,23.0,,,,13590.44,12000.0,12000.0,0.0,2014-07-01,Apr-2015
12204,Fully Paid,,15.0,,,,13615.1633413998,12000.0,12000.0,0.0,2014-07-01,Jul-2017
12205,Fully Paid,,11.0,,,50.0,16743.9342533176,12675.0,12675.0,0.0,2014-07-01,Jul-2017
12206,Fully Paid,,8.0,,,40.0,5819.1426283266,5000.0,5000.0,1.0,2014-07-01,May-2017
12207,Fully Paid,,6.0,,,,6429.6735203010985,6000.0,6000.0,1.0,2014-07-01,Nov-2014
12208,Fully Paid,,15.0,,,28.0,8893.6373133741,7000.0,7000.0,1.0,2014-07-01,Jun-2017
12209,Fully Paid,,12.0,,,36.0,4980.9200040359,3925.0,3925.0,1.0,2014-07-01,May-2016
12210,Fully Paid,,8.0,,,,16875.55,15000.0,15000.0,3.0,2014-07-01,Jan-2016
12211,Late (31-120 days),,11.0,,,10.0,18220.08,12825.0,12825.0,1.0,2014-07-01,Jan-2019
12212,Fully Paid,,6.0,,,,4655.27,4000.0,4000.0,0.0,2014-07-01,Nov-2015
12213,Fully Paid,,6.0,,,19.0,5875.17,5400.0,5400.0,1.0,2014-07-01,Apr-2015
12214,Fully Paid,,9.0,,,19.0,18980.7162419319,16800.0,16800.0,0.0,2014-07-01,Dec-2016
12215,Current,,5.0,,,49.0,38481.84,28000.0,28000.0,0.0,2014-07-01,Mar-2019
12216,In Grace Period,,8.0,,,,38813.5,30000.0,30000.0,0.0,2014-07-01,Mar-2019
12217,Fully Paid,,8.0,,,,8170.81,7200.0,7200.0,0.0,2014-07-01,Mar-2016
12218,Fully Paid,,8.0,,,11.0,17625.6100308553,15000.0,15000.0,1.0,2014-07-01,Jun-2016
12219,Fully Paid,,14.0,,,,31381.0822671995,19750.0,19750.0,0.0,2014-07-01,Jan-2019
12220,Fully Paid,,21.0,,,,9840.3039682112,8000.0,8000.0,0.0,2014-07-01,Jul-2017
12221,Fully Paid,,10.0,,,35.0,9076.7437286413,8000.0,8000.0,0.0,2014-07-01,Jul-2017
12222,Fully Paid,,8.0,,,,29733.35,25525.0,25525.0,0.0,2014-07-01,Nov-2015
12223,Fully Paid,,9.0,,,9.0,17276.1,16000.0,16000.0,1.0,2014-07-01,Mar-2015
12224,Fully Paid,,8.0,,,46.0,11784.2322315829,10000.0,10000.0,1.0,2014-07-01,Jul-2017
12225,Fully Paid,,10.0,,,8.0,20327.52,16200.0,16200.0,1.0,2014-07-01,Dec-2015
12226,Fully Paid,,18.0,,,18.0,7224.8951500967005,6000.0,6000.0,1.0,2014-07-01,Jul-2017
12227,Fully Paid,,9.0,,,12.0,14297.752126239198,10000.0,10000.0,1.0,2014-07-01,Mar-2018
12228,Fully Paid,,14.0,,,,5726.48,5000.0,5000.0,0.0,2014-07-01,Jul-2016
12229,Fully Paid,,18.0,,,22.0,17664.0146274399,15000.0,15000.0,0.0,2014-07-01,May-2017
12230,Fully Paid,,10.0,,,,6626.8573760226,5150.0,5150.0,0.0,2014-07-01,Feb-2017
12231,Charged Off,,12.0,,,33.0,10489.09,28500.0,28500.0,1.0,2014-07-01,Dec-2014
12232,Fully Paid,,7.0,,,,6071.9,5600.0,5600.0,3.0,2014-07-01,Mar-2015
12233,Fully Paid,,11.0,,,39.0,19480.69,18000.0,18000.0,3.0,2014-07-01,Jun-2015
12234,Fully Paid,,4.0,,,31.0,4442.3385399935,3600.0,3600.0,0.0,2014-07-01,Feb-2017
12235,Charged Off,,3.0,,,,18406.5,17000.0,17000.0,0.0,2014-07-01,Mar-2018
12236,Fully Paid,,19.0,,,,11983.7400000203,10000.0,10000.0,0.0,2014-07-01,Oct-2016
12237,Fully Paid,,30.0,,,,20992.37,20000.0,20000.0,3.0,2014-07-01,Dec-2014
12238,Current,,6.0,,,17.0,13704.88,10000.0,10000.0,1.0,2014-07-01,Mar-2019
12239,Fully Paid,,6.0,,,,32600.39,30000.0,30000.0,1.0,2014-07-01,Feb-2016
12240,Fully Paid,,23.0,,,28.0,28428.7713084202,27650.0,27650.0,2.0,2014-07-01,Sep-2014
12241,Fully Paid,,6.0,,,,16158.4,14575.0,14575.0,1.0,2014-07-01,Mar-2015
12242,Fully Paid,,10.0,,,,14000.39911768,11300.0,11300.0,0.0,2014-07-01,Jul-2017
12243,Fully Paid,,22.0,,,,12253.5319197931,9550.0,9550.0,0.0,2014-07-01,Apr-2017
12244,Fully Paid,,8.0,,,30.0,9368.76,8400.0,8400.0,0.0,2014-07-01,Mar-2015
12245,Fully Paid,,13.0,,,,15639.8191036445,12000.0,12000.0,1.0,2014-07-01,Jun-2017
12246,Fully Paid,,3.0,,,,2212.98,2000.0,2000.0,0.0,2014-07-01,Mar-2015
12247,Fully Paid,,4.0,,,,12832.66,12000.0,12000.0,0.0,2014-07-01,Apr-2015
12248,Charged Off,,8.0,,,,9748.43,12000.0,12000.0,5.0,2014-07-01,Apr-2017
12249,Fully Paid,,10.0,,,,7140.2354942702,6000.0,6000.0,1.0,2014-07-01,Jul-2017
12250,Charged Off,,14.0,,,,1926.25,5000.0,5000.0,2.0,2014-07-01,Jun-2015
12251,Fully Paid,,10.0,,,,36531.7156510102,30000.0,30000.0,1.0,2014-07-01,Apr-2017
12252,Fully Paid,,8.0,,,47.0,14216.34,12000.0,12000.0,5.0,2014-07-01,Mar-2016
12253,Fully Paid,,6.0,,,77.0,22982.0362961362,20000.0,20000.0,0.0,2014-08-01,Jun-2017
12254,Fully Paid,,11.0,,,54.0,11047.33,10000.0,10000.0,2.0,2014-07-01,Dec-2015
12255,Fully Paid,,9.0,,,72.0,10294.2610973472,8400.0,8400.0,0.0,2014-07-01,Feb-2017
12256,Fully Paid,,10.0,,,,12128.0219326296,10000.0,10000.0,0.0,2014-07-01,Jul-2017
12257,Fully Paid,,10.0,,,45.0,9032.0200005747,7500.0,7500.0,4.0,2014-07-01,Oct-2016
12258,Charged Off,,17.0,,,20.0,17202.27,17875.0,17875.0,1.0,2014-07-01,Aug-2016
12259,Fully Paid,,9.0,,,,13090.1,12000.0,12000.0,0.0,2014-07-01,Apr-2015
12260,Current,,7.0,,,47.0,19178.88,14725.0,14725.0,1.0,2014-07-01,Mar-2019
12261,Fully Paid,,8.0,,,17.0,42448.3088795461,35000.0,35000.0,0.0,2014-07-01,Jul-2017
12262,Fully Paid,,21.0,,,17.0,12190.58364253,10000.0,10000.0,1.0,2014-07-01,Jul-2017
12263,Fully Paid,,9.0,,,,7659.693200699599,6500.0,6500.0,0.0,2014-07-01,Jul-2017
12264,Fully Paid,,7.0,,,,23149.36,20975.0,20975.0,0.0,2014-07-01,Sep-2015
12265,Fully Paid,,20.0,,,,21716.49,18000.0,18000.0,2.0,2014-07-01,Oct-2016
12266,Fully Paid,,15.0,,,41.0,19557.7718141451,16800.0,16800.0,0.0,2014-07-01,Jul-2017
12267,Charged Off,,14.0,,,23.0,33231.91,35000.0,35000.0,0.0,2014-07-01,Jul-2017
12268,Charged Off,,7.0,,,9.0,4019.92,13000.0,13000.0,1.0,2014-07-01,Apr-2015
12269,Charged Off,,13.0,,,,21454.77,25150.0,25150.0,2.0,2014-07-01,Jan-2017
12270,Fully Paid,,13.0,,,17.0,4949.3313387263,4200.0,4200.0,4.0,2014-07-01,Jul-2017
12271,Charged Off,,7.0,,,54.0,6575.05,11500.0,11500.0,1.0,2014-07-01,Dec-2015
12272,Fully Paid,,7.0,,,38.0,24344.2900114596,17000.0,17000.0,2.0,2014-07-01,Jun-2016
12273,Fully Paid,,7.0,,,32.0,10317.12,9325.0,9325.0,0.0,2014-07-01,May-2015
12274,Charged Off,,12.0,,,,9007.5,18000.0,18000.0,1.0,2014-07-01,Oct-2015
12275,Late (31-120 days),,11.0,,,,32654.44,27000.0,27000.0,0.0,2014-07-01,Dec-2018
12276,Fully Paid,,20.0,,,63.0,17664.67,15000.0,15000.0,1.0,2014-07-01,Oct-2016
12277,Fully Paid,,11.0,,,47.0,7814.2920666129,6000.0,6000.0,1.0,2014-07-01,Mar-2017
12278,Fully Paid,,9.0,,,50.0,23901.810248780697,18625.0,18625.0,1.0,2014-07-01,Jul-2017
12279,Fully Paid,,7.0,,,20.0,9463.4693373123,8000.0,8000.0,0.0,2014-07-01,Jul-2017
12280,Fully Paid,,21.0,,,73.0,13098.58,12000.0,12000.0,4.0,2014-07-01,Jan-2015
12281,Charged Off,,10.0,,,,19553.88,17000.0,17000.0,1.0,2014-07-01,Jun-2018
12282,Fully Paid,,11.0,,,15.0,13089.6900000142,10000.0,10000.0,1.0,2014-07-01,Jun-2016
12283,Fully Paid,,11.0,,,,7347.109485725699,6200.0,6200.0,0.0,2014-07-01,Jan-2017
12284,Fully Paid,,15.0,,,42.0,14867.85,12850.0,12850.0,1.0,2014-07-01,Sep-2015
12285,Fully Paid,,13.0,,,50.0,21211.566688407,18000.0,18000.0,3.0,2014-07-01,Jul-2017
12286,Fully Paid,,11.0,,,,19039.06,15000.0,15000.0,0.0,2014-07-01,Sep-2016
12287,Fully Paid,,11.0,,,6.0,12667.23,10400.0,10400.0,1.0,2014-07-01,Aug-2015
12288,Fully Paid,,15.0,,,,28750.627043114702,20000.0,20000.0,0.0,2014-07-01,May-2018
12289,Fully Paid,,9.0,,,50.0,13102.0,12000.0,12000.0,3.0,2014-07-01,Nov-2015
12290,Fully Paid,,6.0,,,,6514.54,6000.0,6000.0,0.0,2014-07-01,Apr-2015
12291,Fully Paid,,17.0,,,,20860.52,20000.0,20000.0,2.0,2014-07-01,May-2015
