user_id,loan_status,real_name_verified,age,is_student,is_blacklisted,is_unhealthy_4g_user,network_age_months,last_payment_months_ago,last_payment_amount,avg_monthly_spending_6_months,current_bill_total,current_account_balance,has_outstanding_payment,call_fee_sensitivity,contacts_this_month,is_frequent_mall_visitor,avg_mall_visits_3_months,visited_fuzhou_cangshan_wanda,visited_fuzhou_sam_club,watched_movie,visited_scenic_spot,used_sports_facility,online_shopping_app_usage,logistics_app_usage,finance_app_usage,video_app_usage,airplane_app_usage,train_app_usage,travel_info_app_usage,credit_score,created_at,updated_at
9889,Fully Paid,False,,False,False,False,2.0,,575.87,192.74,6400.0,18732.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,740.0,2016-03-01,Feb-2019
9890,Current,False,,False,False,False,,,479.24,479.24,23000.0,715224.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2016-03-01,Feb-2019
9891,Fully Paid,False,,False,False,False,2.0,28.0,7418.63,408.22,12000.0,8846.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2016-03-01,Sep-2017
9892,Current,False,,False,True,False,4.0,23.0,222.96,222.96,6000.0,27681.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,680.0,2016-03-01,Feb-2019
9893,Fully Paid,False,,False,False,False,1.0,,15058.7,739.45,23000.0,33642.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2016-03-01,Jul-2017
9894,Charged Off,False,,False,True,False,2.0,15.0,230.74,230.74,7000.0,9341.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Apr-2017
9895,Current,False,,False,True,False,,14.0,345.89,345.89,16000.0,44232.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2016-03-01,Feb-2019
9896,Fully Paid,False,,False,False,False,,24.0,2417.11,493.82,16000.0,21656.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Oct-2018
9897,Charged Off,False,,False,False,False,4.0,,114.52,114.52,3200.0,32041.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,700.0,2016-03-01,May-2018
9898,Charged Off,False,,False,False,False,3.0,,200.0,173.66,4625.0,22428.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,Nov-2017
9899,Fully Paid,False,,False,True,False,,20.0,12069.92,378.2,12000.0,374758.0,False,,4.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Apr-2016
9900,Fully Paid,False,,False,False,False,9.0,,7234.21,316.21,10500.0,97596.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,775.0,2016-03-01,May-2017
9901,Current,False,,False,False,False,6.0,28.0,541.87,541.87,17000.0,10853.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Feb-2019
9902,Fully Paid,False,,False,True,False,3.0,11.0,7064.08,602.3,20000.0,323494.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,May-2018
9903,Fully Paid,False,,False,True,False,4.0,7.0,162.06,208.98,6500.0,1874.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,680.0,2016-03-01,Jun-2018
9904,Fully Paid,False,,False,False,False,,,3025.32,677.59,22500.0,60763.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,695.0,2016-03-01,Oct-2018
9905,Fully Paid,False,,False,False,False,,49.0,1019.14,533.75,24000.0,595969.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,710.0,2016-03-01,Feb-2019
9906,Fully Paid,False,,False,True,False,,22.0,5776.94,301.15,10000.0,251348.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,750.0,2016-03-01,Sep-2017
9907,Current,True,,False,False,False,5.0,29.0,769.22,769.22,35000.0,369054.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,Feb-2019
9908,Fully Paid,False,,False,False,False,2.0,,42.64,62.12,2000.0,8091.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,775.0,2016-03-01,Jun-2017
9909,Fully Paid,True,,False,False,False,,,1057.32,531.36,16000.0,18055.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,695.0,2016-03-01,Feb-2019
9910,Fully Paid,True,,False,True,False,,12.0,10309.79,564.57,17000.0,125813.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,680.0,2016-03-01,Sep-2017
9911,Fully Paid,False,,False,True,False,8.0,20.0,1223.43,67.38,2000.0,173168.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,695.0,2016-03-01,Sep-2017
9912,Current,False,,False,False,False,,,303.36,303.36,15000.0,60649.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,790.0,2016-03-01,Feb-2019
9913,Current,False,,False,False,False,3.0,,1025.58,1025.58,27600.0,273063.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Mar-2019
9914,Fully Paid,False,,False,False,False,2.0,41.0,3483.21,275.81,9000.0,191559.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,765.0,2016-03-01,Apr-2018
9915,Fully Paid,False,,False,False,False,,39.0,1039.91,263.7,8000.0,15004.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Jan-2019
9916,Fully Paid,False,,False,False,False,1.0,34.0,4739.41,214.73,6000.0,26110.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Mar-2017
9917,Current,False,,False,False,False,,70.0,157.59,157.59,5000.0,157985.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,680.0,2016-03-01,Feb-2019
9918,Charged Off,False,,False,False,False,3.0,,630.34,630.34,20000.0,20844.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,730.0,2016-03-01,Mar-2017
9919,Current,False,,False,False,False,6.0,62.0,297.27,297.27,8000.0,48333.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Feb-2019
9920,Current,False,,False,False,False,7.0,,316.87,316.87,15000.0,314781.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,Feb-2019
9921,Current,False,,False,False,False,,25.0,255.0,255.0,8000.0,367718.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Feb-2019
9922,Fully Paid,False,,False,False,False,1.0,,210.41,183.87,6000.0,151782.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,775.0,2016-03-01,Jan-2019
9923,Current,False,,False,False,False,1.0,,101.07,101.07,3000.0,58656.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Feb-2019
9924,Current,False,,False,False,False,1.0,31.0,278.54,278.54,8000.0,49756.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,720.0,2016-03-01,Feb-2019
9925,Fully Paid,False,,False,False,False,,,14485.48,992.3,28500.0,117378.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2016-03-01,Jan-2018
9926,Current,False,,False,False,False,,29.0,268.7,263.7,8000.0,31745.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Feb-2019
9927,Fully Paid,True,,False,False,False,3.0,,9145.82,692.2,21000.0,287247.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Mar-2018
9928,Fully Paid,True,,False,True,False,8.0,6.0,19050.51,847.63,32000.0,179607.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Nov-2018
9929,Fully Paid,True,,False,False,False,,71.0,10446.56,659.24,20000.0,149605.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Dec-2017
9930,Fully Paid,False,,False,True,False,1.0,5.0,1457.49,269.52,8000.0,68681.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Jun-2018
9931,Fully Paid,False,,False,False,False,,,3579.3,189.44,6100.0,163390.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,770.0,2016-03-01,Sep-2017
9932,Charged Off,False,,False,False,False,2.0,49.0,189.1,189.1,6000.0,10566.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2016-03-01,Feb-2017
9933,Fully Paid,True,,False,False,False,,74.0,10611.45,266.88,12000.0,275385.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Mar-2017
9934,Fully Paid,False,,False,False,False,,41.0,4541.81,181.29,4800.0,41904.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2016-03-01,Sep-2016
9935,Fully Paid,False,,False,True,False,9.0,17.0,8313.6,586.42,16000.0,197092.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,May-2018
9936,Current,False,,False,False,False,5.0,,477.71,477.71,21000.0,203654.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Mar-2019
9937,Late (31-120 days),False,,False,False,False,,42.0,320.36,152.68,4325.0,24592.0,True,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Dec-2018
9938,Fully Paid,True,,False,False,False,8.0,,15651.86,572.19,19000.0,340739.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,730.0,2016-03-01,Dec-2016
9939,Current,True,,False,False,False,,43.0,195.62,195.62,10000.0,92928.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,760.0,2016-03-01,Feb-2019
9940,Fully Paid,True,,False,True,False,,9.0,30849.6,1252.56,35000.0,105072.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,745.0,2016-03-01,Nov-2016
9941,Current,False,,False,True,False,1.0,21.0,165.95,166.05,5000.0,87608.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,680.0,2016-03-01,Mar-2019
9942,Fully Paid,False,,False,True,False,4.0,11.0,84.19,166.05,5000.0,62703.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,675.0,2016-03-01,Jan-2019
9943,Fully Paid,False,,False,True,False,,14.0,3426.55,567.3,18000.0,98341.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Jul-2018
9944,Fully Paid,True,,False,False,False,9.0,,6201.7,643.0,20000.0,254007.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,720.0,2016-03-01,Jul-2018
9945,Charged Off,True,,False,True,False,,7.0,1153.67,1153.67,35000.0,197663.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Feb-2018
9946,Current,False,,False,False,False,4.0,,458.96,458.99,14400.0,56597.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,755.0,2016-03-01,Mar-2019
9947,Fully Paid,False,,False,False,False,3.0,43.0,11453.53,429.54,12750.0,709133.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,725.0,2016-03-01,Oct-2016
9948,Charged Off,True,,False,True,False,,2.0,981.47,981.47,27425.0,463884.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Dec-2016
9949,Fully Paid,False,,False,False,False,5.0,,1709.62,154.32,5000.0,26268.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,780.0,2016-03-01,Aug-2016
9950,Charged Off,False,,False,False,False,2.0,,269.52,269.52,8000.0,297026.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2016-03-01,Feb-2017
9951,Fully Paid,False,,False,False,False,7.0,,3259.92,154.19,4250.0,1091517.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,675.0,2016-03-01,Apr-2017
9952,Current,False,,False,False,False,,,278.76,278.76,10000.0,29789.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,685.0,2016-03-01,Mar-2019
9953,Fully Paid,True,,False,False,False,,,12100.36,547.69,16100.0,15966.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2016-03-01,Apr-2017
9954,Current,True,,False,True,False,,10.0,1162.34,1162.34,35000.0,100455.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,Mar-2019
9955,Fully Paid,True,,False,False,False,7.0,,9908.97,465.84,15000.0,48149.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,730.0,2016-03-01,Jan-2017
9956,Fully Paid,False,,False,False,False,2.0,,2563.16,103.21,3000.0,169352.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,775.0,2016-03-01,Nov-2016
9957,Current,False,,False,False,False,5.0,,366.57,366.99,11250.0,18913.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,725.0,2016-03-01,Mar-2019
9958,Current,False,,False,False,False,,,705.23,705.23,30000.0,433454.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,730.0,2016-03-01,Feb-2019
9959,Fully Paid,False,,False,False,False,8.0,27.0,28899.49,1009.12,35000.0,294283.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Feb-2018
9960,Current,False,,False,False,False,2.0,70.0,3308.96,808.96,40000.0,709210.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,780.0,2016-03-01,Mar-2019
9961,Fully Paid,False,,False,False,False,,39.0,5296.94,286.24,7200.0,19947.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Jun-2017
9962,Fully Paid,False,,False,False,False,3.0,,3780.85,278.69,7500.0,87965.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Feb-2018
9963,Current,False,,False,False,False,,60.0,527.47,527.47,24000.0,324007.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,Mar-2019
9964,Current,False,,False,False,False,,,210.96,210.96,6400.0,15007.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2016-03-01,Mar-2019
9965,Fully Paid,False,,False,False,False,,,5257.74,361.38,12000.0,189265.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,Feb-2018
9966,Fully Paid,False,,False,False,False,,39.0,236.69,119.07,3500.0,5799.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Feb-2019
9967,Fully Paid,False,,False,False,False,,58.0,23510.8,499.65,25000.0,268585.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,725.0,2016-03-01,Oct-2016
9968,Current,False,,False,False,False,,42.0,395.55,395.55,12000.0,173431.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Mar-2019
9969,Current,False,,False,False,False,,28.0,782.9,782.9,24000.0,99566.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Mar-2019
9970,Fully Paid,False,,False,False,False,,69.0,1057.9,461.47,14000.0,37566.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,735.0,2016-03-01,Dec-2018
9971,Fully Paid,False,,False,True,False,1.0,3.0,6985.29,269.52,8000.0,293975.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Nov-2016
9972,Charged Off,False,,False,False,False,8.0,51.0,496.36,496.36,12800.0,68922.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,710.0,2016-03-01,Sep-2018
9973,Fully Paid,False,,False,False,False,,,1667.04,563.21,15000.0,102036.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2016-03-01,Feb-2019
9974,Current,False,,False,False,False,,,803.69,803.75,25000.0,30157.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,705.0,2016-03-01,Mar-2019
9975,Charged Off,False,,False,True,False,4.0,14.0,100.0,329.62,10000.0,161504.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Mar-2017
9976,Late (31-120 days),False,,False,False,False,2.0,,169.45,169.45,4800.0,12940.0,True,,0.0,False,,False,False,False,False,False,,,,,,,,720.0,2016-03-01,Mar-2019
9977,Fully Paid,False,,False,False,False,1.0,58.0,6620.36,361.38,12000.0,58167.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,700.0,2016-03-01,Oct-2017
9978,Fully Paid,False,,False,False,False,6.0,,7652.36,254.78,11200.0,130319.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,May-2018
9979,Charged Off,False,,False,True,False,4.0,18.0,597.46,597.46,23900.0,29056.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2016-03-01,Sep-2016
9980,Current,False,,False,False,False,2.0,50.0,409.47,409.47,18000.0,32066.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Mar-2019
9981,Current,False,,False,False,False,,64.0,835.43,835.62,24000.0,344421.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,695.0,2016-03-01,Mar-2019
9982,Charged Off,False,,False,False,False,,,423.82,423.82,16000.0,57220.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,705.0,2016-03-01,Jan-2017
9983,Current,False,,False,False,False,9.0,58.0,272.98,272.98,12000.0,353199.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Mar-2019
9984,Fully Paid,False,,False,True,False,,6.0,4824.68,518.71,20000.0,105963.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2016-03-01,Aug-2017
9985,Fully Paid,False,,False,False,False,,,23540.23,928.97,25000.0,171796.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,705.0,2016-03-01,Sep-2016
9986,Fully Paid,True,,False,True,False,6.0,13.0,1800.23,264.62,7600.0,52025.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,680.0,2016-03-01,Oct-2018
9987,Fully Paid,False,,False,False,False,3.0,38.0,2915.11,121.87,3500.0,16057.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Jan-2017
9988,Charged Off,False,,False,False,False,1.0,,154.0,306.6,12800.0,29765.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,May-2017
9989,Fully Paid,False,,False,True,False,,46.0,1345.72,271.04,9000.0,757508.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2016-03-01,Dec-2018
9990,Charged Off,True,,False,False,False,1.0,24.0,323.37,323.37,14000.0,72660.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Aug-2018
9991,Fully Paid,False,,False,True,False,4.0,22.0,548.64,275.22,8000.0,176272.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Mar-2019
9992,Fully Paid,False,,False,True,False,9.0,9.0,4564.57,808.54,24000.0,80333.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Mar-2018
9993,Current,True,,False,False,False,5.0,,864.96,864.96,30000.0,276357.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Mar-2019
9994,Current,False,,False,False,False,,,454.96,454.96,20000.0,74327.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,720.0,2016-03-01,Mar-2019
9995,Fully Paid,False,,False,False,False,3.0,,2892.01,134.76,4000.0,23968.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2016-03-01,May-2017
9996,Fully Paid,True,,False,False,False,,57.0,25148.96,660.76,27000.0,82996.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,700.0,2016-03-01,Jan-2017
9997,Charged Off,False,,False,False,False,5.0,,462.18,462.18,14500.0,140974.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2016-03-01,Jul-2017
9998,Fully Paid,False,,False,False,False,1.0,64.0,722.07,361.38,12000.0,340414.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2016-03-01,Feb-2019
9999,Fully Paid,False,,False,False,False,,,7705.36,277.18,12000.0,31304.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,700.0,2016-03-01,Aug-2018
10000,Fully Paid,True,,False,False,False,4.0,,6309.49,368.87,9600.0,52262.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Aug-2017
10001,Current,False,,False,False,False,3.0,,843.22,843.22,28000.0,858140.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,730.0,2016-03-01,Feb-2019
10002,Current,False,,False,True,False,,4.0,954.34,954.34,33100.0,257348.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2016-03-01,Feb-2019
10003,Fully Paid,False,,False,False,False,,,3293.04,163.11,5000.0,71695.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,690.0,2016-03-01,Jul-2017
10004,Current,True,,False,False,False,,,363.97,363.97,16000.0,237061.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2016-03-01,Mar-2019
10005,Charged Off,True,,False,True,False,3.0,16.0,474.39,474.39,13625.0,39427.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,700.0,2016-03-01,Sep-2017
10006,Fully Paid,False,,False,False,False,,,12154.47,602.3,20000.0,219416.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,815.0,2016-03-01,Aug-2017
10007,Fully Paid,False,,False,False,False,1.0,,3290.3,240.92,8000.0,297244.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,770.0,2016-03-01,Mar-2018
10008,Fully Paid,False,,False,False,False,,,7080.16,255.14,7500.0,56402.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,720.0,2016-03-01,Aug-2016
10009,Fully Paid,False,,False,True,False,4.0,,2232.73,378.2,12000.0,244747.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Nov-2018
10010,Charged Off,False,,False,False,False,,,455.11,455.11,19000.0,280845.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,735.0,2016-03-01,Nov-2018
10011,Charged Off,False,,False,True,False,3.0,22.0,400.91,400.91,11900.0,15548.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Aug-2018
10012,Charged Off,True,,False,False,False,6.0,,752.87,752.87,25000.0,608242.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,680.0,2016-03-01,Aug-2017
10013,Current,False,,False,False,False,,53.0,278.48,278.54,8000.0,187997.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Mar-2019
10014,Fully Paid,True,,False,False,False,4.0,56.0,12562.71,391.56,16000.0,22568.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Dec-2017
10015,Fully Paid,False,,False,True,False,,22.0,3693.91,745.34,24000.0,265717.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2016-03-01,Dec-2018
10016,Current,False,,False,False,False,,,577.47,577.47,26275.0,222287.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,685.0,2016-03-01,Feb-2019
10017,Fully Paid,False,,False,True,False,,20.0,220.46,220.62,7000.0,231151.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,710.0,2016-03-01,Mar-2019
10018,Current,False,,False,True,False,,21.0,625.72,625.72,20000.0,141942.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,735.0,2016-03-01,Mar-2019
10019,Current,False,,False,False,False,,,602.13,602.3,20000.0,186946.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,740.0,2016-03-01,Mar-2019
10020,Current,False,,False,False,False,,25.0,156.36,156.43,5000.0,34407.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,Mar-2019
10021,Fully Paid,False,,False,False,False,8.0,,9012.94,279.51,9000.0,15556.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,755.0,2016-03-01,Apr-2016
10022,Fully Paid,False,,False,False,False,2.0,,2142.73,160.75,5000.0,29645.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,680.0,2016-03-01,Feb-2018
10023,Current,False,,False,False,False,5.0,,451.73,451.73,15000.0,172168.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,780.0,2016-03-01,Feb-2019
10024,Fully Paid,False,,False,False,False,3.0,51.0,318.44,318.75,10000.0,5708.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,705.0,2016-03-01,Mar-2019
10025,Fully Paid,False,,False,False,False,,,15546.01,1104.22,33500.0,65409.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,Feb-2018
10026,Current,False,,False,False,False,5.0,51.0,605.55,605.55,22500.0,262244.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Feb-2019
10027,Fully Paid,False,,False,True,False,5.0,13.0,1993.42,226.92,7200.0,25119.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2016-03-01,Aug-2018
10028,Fully Paid,False,,False,False,False,,35.0,17094.03,621.12,20000.0,626869.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,705.0,2016-03-01,Nov-2016
10029,Fully Paid,False,,False,False,False,5.0,,1971.8,331.27,11000.0,257125.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,700.0,2016-03-01,Nov-2018
10030,Fully Paid,True,,False,True,False,2.0,1.0,8557.08,978.62,30000.0,188411.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Aug-2018
10031,Current,True,,False,False,False,,,624.95,624.95,25000.0,23863.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Mar-2019
10032,Fully Paid,False,,False,False,False,,43.0,1417.74,177.02,5700.0,198622.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2016-03-01,May-2018
10033,Fully Paid,False,,False,False,False,2.0,26.0,1425.33,353.01,10000.0,13464.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,690.0,2016-03-01,Mar-2018
10034,Charged Off,False,,False,False,False,,54.0,184.63,184.63,5000.0,68525.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Jul-2016
10035,Charged Off,False,,False,False,False,,62.0,734.0,275.06,7900.0,20412.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,680.0,2016-03-01,Nov-2017
10036,Current,False,,False,False,False,3.0,,547.73,547.73,28000.0,49484.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,720.0,2016-03-01,Mar-2019
10037,Charged Off,False,,False,False,False,,,724.89,724.89,23000.0,43107.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,Jul-2017
10038,Fully Paid,False,,False,False,False,9.0,,4749.42,170.09,5000.0,45569.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,Jul-2016
10039,Fully Paid,False,,False,False,False,8.0,,1739.11,199.26,6000.0,78768.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2016-03-01,Jul-2018
10040,Current,False,,False,False,False,2.0,,554.35,554.35,24000.0,71365.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2016-03-01,Mar-2019
10041,Charged Off,False,,False,False,False,,,100.0,621.12,20000.0,25566.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,705.0,2016-03-01,Aug-2018
10042,Charged Off,False,,False,True,False,3.0,12.0,574.88,574.88,24000.0,1852.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2016-03-01,Oct-2016
10043,Current,True,,False,False,False,,,781.61,781.65,22450.0,346374.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,750.0,2016-03-01,Mar-2019
10044,Fully Paid,True,,False,False,False,4.0,48.0,796.98,797.03,24000.0,486926.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,720.0,2016-03-01,Mar-2019
10045,Fully Paid,False,,False,False,False,5.0,,6728.6,315.17,10000.0,294449.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,790.0,2016-03-01,Jun-2017
10046,Charged Off,False,,False,False,False,5.0,,100.0,423.14,18000.0,31901.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2016-03-01,Aug-2018
