id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
137659516,,18650.0,18650.0,18650.0, 36 months,11.55,615.45,B,B4,Manager,10+ years,MORTGAGE,103717.76,Not Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137659516,,debt_consolidation,Debt consolidation,061xx,CT,25.59,0.0,Jul-1997,745.0,749.0,0.0,,,18.0,0.0,48486.0,55.5,25.0,w,15508.85,15508.85,4296.18,4296.18,3141.15,1155.03,0.0,0.0,0.0,Feb-2019,615.45,Apr-2019,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,350064.0,0.0,2.0,0.0,0.0,28.0,9596.0,24.0,0.0,0.0,8770.0,46.0,87300.0,0.0,5.0,0.0,0.0,19448.0,18451.0,51.4,0.0,0.0,120.0,252.0,26.0,26.0,5.0,33.0,,,,0.0,4.0,8.0,6.0,7.0,4.0,14.0,16.0,8.0,18.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,487334.0,58082.0,38000.0,40034.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137307637,,15000.0,15000.0,15000.0, 36 months,8.46,473.24,A,A5,,,MORTGAGE,61200.0,Verified,2018-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137307637,,credit_card,Credit card refinancing,760xx,TX,32.02,0.0,Jan-1999,735.0,739.0,1.0,,,12.0,0.0,24285.0,36.6,37.0,w,0.0,0.0,15252.134258413502,15252.13,15000.0,252.13,0.0,0.0,0.0,Oct-2018,14785.94,,Mar-2019,724.0,720.0,0.0,,1.0,Joint App,85740.0,29.92,,0.0,0.0,244882.0,1.0,3.0,2.0,2.0,6.0,39167.0,58.0,0.0,0.0,10716.0,47.0,66400.0,3.0,1.0,5.0,3.0,20407.0,40532.0,36.6,0.0,0.0,133.0,234.0,35.0,6.0,4.0,35.0,,4.0,,0.0,4.0,5.0,6.0,14.0,14.0,7.0,18.0,5.0,12.0,0.0,0.0,0.0,3.0,100.0,16.7,0.0,0.0,322280.0,64280.0,63900.0,67623.0,38634.0,730.0,734.0,Jan-1999,0.0,2.0,15.0,25.2,2.0,23.0,0.0,0.0,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
137426518,,6500.0,6500.0,6500.0, 36 months,6.67,199.73,A,A2,Office Manager,10+ years,MORTGAGE,52500.0,Source Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137426518,,debt_consolidation,Debt consolidation,853xx,AZ,18.06,0.0,Aug-2001,670.0,674.0,0.0,66.0,,14.0,0.0,8324.0,26.8,22.0,w,5335.52,5335.52,1395.7,1395.7,1164.48,231.22,0.0,0.0,0.0,Feb-2019,199.73,Apr-2019,Mar-2019,684.0,680.0,0.0,66.0,1.0,Individual,,,,0.0,3070.0,211482.0,1.0,1.0,0.0,1.0,23.0,26002.0,75.0,3.0,6.0,2924.0,52.0,31100.0,1.0,2.0,2.0,8.0,16268.0,18043.0,31.1,0.0,0.0,146.0,203.0,4.0,4.0,4.0,4.0,,11.0,66.0,1.0,4.0,5.0,9.0,12.0,2.0,12.0,16.0,5.0,14.0,0.0,0.0,0.0,4.0,90.9,12.5,0.0,0.0,244800.0,34326.0,26200.0,34500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
137441369,,6500.0,6500.0,6500.0, 36 months,6.11,198.07,A,A1,Store Manager,10+ years,MORTGAGE,77000.0,Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137441369,,debt_consolidation,Debt consolidation,857xx,AZ,16.97,0.0,Nov-1996,780.0,784.0,0.0,,,17.0,0.0,13738.0,24.5,32.0,w,5156.44,5156.44,1566.65,1566.65,1343.56,223.09,0.0,0.0,0.0,Mar-2019,198.07,Apr-2019,Mar-2019,759.0,755.0,0.0,,1.0,Joint App,123000.0,16.62,Not Verified,0.0,0.0,135612.0,0.0,5.0,0.0,0.0,25.0,23027.0,55.0,0.0,0.0,3223.0,38.0,56100.0,0.0,6.0,0.0,0.0,8476.0,28698.0,22.4,0.0,0.0,149.0,260.0,40.0,25.0,1.0,75.0,,,,0.0,3.0,5.0,8.0,9.0,14.0,11.0,17.0,5.0,17.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,213727.0,36765.0,37000.0,41827.0,20089.0,675.0,679.0,Aug-2008,0.0,0.0,13.0,99.6,11.0,6.0,0.0,0.0,94.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137367894,,10000.0,10000.0,10000.0, 36 months,15.02,346.76,C,C3,,,OWN,18000.0,Not Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137367894,,credit_card,Credit card refinancing,981xx,WA,23.23,0.0,Jan-1992,675.0,679.0,0.0,54.0,,5.0,0.0,5810.0,54.8,16.0,f,8389.37,8389.37,2418.98,2418.98,1610.63,808.35,0.0,0.0,0.0,Feb-2019,346.76,Apr-2019,Mar-2019,664.0,660.0,0.0,54.0,1.0,Individual,,,,0.0,333.0,6890.0,0.0,0.0,0.0,0.0,84.0,0.0,,2.0,3.0,1784.0,54.0,10600.0,0.0,2.0,0.0,3.0,1378.0,4712.0,28.6,0.0,0.0,84.0,302.0,8.0,8.0,2.0,8.0,54.0,23.0,54.0,0.0,2.0,4.0,2.0,8.0,1.0,4.0,12.0,4.0,5.0,0.0,0.0,0.0,2.0,87.5,0.0,0.0,0.0,12840.0,6890.0,6600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137545332,,35000.0,35000.0,35000.0, 60 months,22.35,973.64,D,D5,store manager,10+ years,MORTGAGE,130000.0,Not Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137545332,,other,Other,194xx,PA,39.14,0.0,Dec-1997,705.0,709.0,1.0,,,13.0,0.0,37873.0,54.3,36.0,w,32617.81,32617.81,6772.02,6772.02,2382.19,4389.83,0.0,0.0,0.0,Feb-2019,973.64,Apr-2019,Mar-2019,654.0,650.0,0.0,,1.0,Joint App,280000.0,22.33,Not Verified,0.0,0.0,375348.0,1.0,5.0,2.0,4.0,1.0,122926.0,78.0,0.0,0.0,11367.0,71.0,69800.0,4.0,5.0,4.0,5.0,28873.0,26970.0,57.0,0.0,0.0,247.0,164.0,52.0,1.0,6.0,52.0,,1.0,,0.0,4.0,5.0,6.0,6.0,22.0,7.0,8.0,5.0,13.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,451082.0,160799.0,62700.0,157540.0,154438.0,670.0,674.0,Nov-2004,0.0,5.0,10.0,79.6,1.0,10.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137165472,,7200.0,7200.0,7200.0, 36 months,10.08,232.6,B,B1,,,MORTGAGE,75000.0,Source Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137165472,,credit_card,Credit card refinancing,801xx,CO,28.43,0.0,Nov-1997,685.0,689.0,0.0,60.0,,13.0,0.0,15633.0,66.8,26.0,w,5964.37,5964.37,1624.17,1624.17,1235.63,388.54,0.0,0.0,0.0,Feb-2019,232.6,Apr-2019,Mar-2019,664.0,660.0,0.0,60.0,1.0,Individual,,,,0.0,0.0,45862.0,0.0,3.0,1.0,2.0,11.0,30229.0,41.0,0.0,1.0,2061.0,48.0,23400.0,0.0,4.0,3.0,5.0,3528.0,2381.0,59.6,0.0,0.0,92.0,248.0,24.0,11.0,4.0,140.0,,3.0,,1.0,3.0,9.0,3.0,4.0,11.0,9.0,11.0,9.0,13.0,0.0,0.0,0.0,2.0,96.2,33.3,0.0,0.0,96485.0,45862.0,5900.0,73085.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137615802,,12200.0,12200.0,12200.0, 36 months,25.34,487.27,E,E3,Co-Team Lead,2 years,RENT,47150.0,Source Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137615802,,debt_consolidation,Debt consolidation,359xx,AL,16.57,1.0,Oct-1999,680.0,684.0,0.0,16.0,72.0,8.0,1.0,9227.0,50.4,23.0,w,10486.98,10486.98,3393.72,3393.72,1713.02,1680.7,0.0,0.0,0.0,Mar-2019,487.27,Apr-2019,Mar-2019,674.0,670.0,0.0,,1.0,Individual,,,,0.0,0.0,40846.0,1.0,2.0,2.0,2.0,4.0,31619.0,91.0,0.0,0.0,4803.0,77.0,18300.0,0.0,0.0,2.0,2.0,5106.0,3548.0,64.5,0.0,0.0,134.0,225.0,28.0,4.0,0.0,54.0,16.0,4.0,16.0,0.0,2.0,3.0,2.0,8.0,9.0,6.0,14.0,3.0,8.0,0.0,0.0,0.0,2.0,95.7,50.0,1.0,0.0,52983.0,40846.0,10000.0,34683.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137621950,,35000.0,35000.0,35000.0, 60 months,14.47,822.95,C,C2,Banker,4 years,OWN,45000.0,Source Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137621950,,debt_consolidation,Debt consolidation,113xx,NY,4.21,0.0,May-2008,685.0,689.0,0.0,47.0,,6.0,0.0,5843.0,28.2,13.0,w,32090.06,32090.06,5732.51,5732.51,2909.94,2822.57,0.0,0.0,0.0,Mar-2019,822.95,Apr-2019,Mar-2019,714.0,710.0,0.0,47.0,1.0,Individual,,,,0.0,0.0,8836.0,0.0,2.0,0.0,0.0,76.0,2993.0,86.0,1.0,1.0,2705.0,37.0,20700.0,0.0,0.0,0.0,1.0,1473.0,14857.0,28.2,0.0,0.0,78.0,122.0,8.0,8.0,0.0,8.0,80.0,,80.0,4.0,3.0,3.0,4.0,9.0,4.0,4.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0,46.2,0.0,0.0,0.0,24200.0,8836.0,20700.0,3500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137427361,,11400.0,11400.0,11400.0, 36 months,8.46,359.66,A,A5,,,MORTGAGE,38000.0,Not Verified,2018-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137427361,,home_improvement,Home improvement,230xx,VA,38.82,0.0,Jul-1991,760.0,764.0,0.0,,,10.0,0.0,40960.0,4.6,33.0,w,0.0,0.0,11472.331,11472.33,11400.0,72.33,0.0,0.0,0.0,Aug-2018,11477.69,,Mar-2019,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,65304.0,4.0,1.0,1.0,3.0,6.0,24344.0,80.0,3.0,4.0,1081.0,41.0,83300.0,0.0,0.0,0.0,7.0,6530.0,16519.0,6.1,0.0,0.0,171.0,324.0,1.0,1.0,1.0,1.0,,,,0.0,1.0,4.0,4.0,11.0,12.0,9.0,20.0,4.0,10.0,0.0,0.0,0.0,4.0,97.0,0.0,0.0,0.0,113725.0,65304.0,17600.0,30425.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137358916,,16800.0,16800.0,16800.0, 60 months,17.97,426.34,D,D1,Sr master production schefuler,< 1 year,MORTGAGE,105000.0,Source Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137358916,,debt_consolidation,Debt consolidation,064xx,CT,10.37,1.0,Oct-2003,680.0,684.0,0.0,3.0,,16.0,0.0,5478.0,28.1,42.0,w,15521.46,15521.46,2967.61,2967.61,1278.54,1689.07,0.0,0.0,0.0,Feb-2019,426.34,Apr-2019,Mar-2019,664.0,660.0,0.0,76.0,1.0,Individual,,,,0.0,0.0,532202.0,1.0,4.0,3.0,4.0,5.0,241430.0,94.0,1.0,4.0,1491.0,71.0,18700.0,5.0,0.0,10.0,9.0,33263.0,3116.0,39.8,0.0,0.0,177.0,78.0,8.0,5.0,1.0,8.0,,8.0,,2.0,3.0,5.0,5.0,5.0,29.0,11.0,12.0,5.0,16.0,0.0,0.0,0.0,5.0,93.8,0.0,0.0,0.0,542898.0,246908.0,5400.0,236505.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137617635,,6000.0,6000.0,6000.0, 36 months,7.84,187.58,A,A4,Customer Relations,6 years,RENT,32000.0,Source Verified,2018-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137617635,,debt_consolidation,Debt consolidation,250xx,WV,20.33,0.0,Oct-2007,720.0,724.0,0.0,,,9.0,0.0,3102.0,23.3,20.0,w,0.0,0.0,6061.422143430998,6061.42,6000.0,61.42,0.0,0.0,0.0,Sep-2018,5974.03,,Feb-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,118.0,9361.0,0.0,5.0,0.0,0.0,32.0,6259.0,24.0,2.0,3.0,3102.0,24.0,13300.0,0.0,0.0,0.0,3.0,1040.0,8198.0,27.5,0.0,0.0,129.0,120.0,7.0,7.0,0.0,7.0,,18.0,,0.0,1.0,1.0,3.0,7.0,8.0,4.0,12.0,1.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,39741.0,9361.0,11300.0,26441.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137615643,,25000.0,25000.0,25000.0, 60 months,19.92,661.24,D,D3,Laboratory Supervisor,4 years,RENT,61000.0,Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137615643,,debt_consolidation,Debt consolidation,352xx,AL,33.8,0.0,Jul-2003,725.0,729.0,0.0,37.0,,14.0,0.0,11506.0,20.5,24.0,w,22911.75,22911.75,5234.59,5234.59,2088.25,3146.34,0.0,0.0,0.0,Mar-2019,661.24,Apr-2019,Mar-2019,764.0,760.0,0.0,37.0,1.0,Individual,,,,0.0,0.0,44971.0,0.0,3.0,1.0,1.0,10.0,33465.0,55.0,0.0,1.0,9384.0,38.0,56200.0,1.0,0.0,2.0,2.0,3212.0,32019.0,26.4,0.0,0.0,151.0,180.0,21.0,10.0,2.0,21.0,,4.0,,1.0,3.0,4.0,8.0,9.0,10.0,11.0,12.0,4.0,14.0,0.0,0.0,0.0,1.0,95.8,12.5,0.0,0.0,117428.0,44971.0,43500.0,61228.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137368149,,40000.0,40000.0,40000.0, 60 months,15.02,952.02,C,C3,,< 1 year,MORTGAGE,20000.0,Not Verified,2018-07-01,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=137368149,,debt_consolidation,Debt consolidation,786xx,TX,58.52,0.0,Aug-2000,725.0,729.0,0.0,46.0,,8.0,0.0,12386.0,43.9,29.0,w,37686.03,37686.03,4693.34,4693.34,2313.97,2379.37,0.0,0.0,0.0,Jan-2019,952.02,Apr-2019,Mar-2019,679.0,675.0,0.0,,1.0,Joint App,200000.0,20.47,Not Verified,0.0,0.0,475145.0,0.0,1.0,0.0,0.0,31.0,88.0,2.0,1.0,1.0,12002.0,38.0,28200.0,0.0,2.0,0.0,2.0,59393.0,13198.0,47.6,0.0,0.0,139.0,215.0,12.0,11.0,4.0,12.0,,14.0,46.0,0.0,1.0,2.0,2.0,12.0,3.0,6.0,22.0,2.0,8.0,0.0,0.0,0.0,2.0,96.6,50.0,0.0,0.0,502600.0,12474.0,25200.0,4500.0,82856.0,675.0,679.0,Nov-2001,1.0,4.0,12.0,50.2,3.0,26.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137617964,,16000.0,16000.0,16000.0, 60 months,20.89,431.87,D,D4,Registered Nurse,2 years,MORTGAGE,20000.0,Not Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137617964,,debt_consolidation,Debt consolidation,786xx,TX,37.33,0.0,Jun-1987,725.0,729.0,0.0,,,8.0,0.0,23810.0,57.0,10.0,w,14695.91,14695.91,3417.82,3417.82,1304.09,2113.73,0.0,0.0,0.0,Mar-2019,431.87,Apr-2019,Mar-2019,709.0,705.0,0.0,,1.0,Joint App,90000.0,21.85,Not Verified,0.0,0.0,23810.0,1.0,0.0,0.0,0.0,,0.0,,2.0,3.0,8691.0,57.0,41800.0,0.0,0.0,2.0,4.0,2976.0,5228.0,80.8,0.0,0.0,,373.0,7.0,2.0,1.0,7.0,,4.0,,0.0,3.0,6.0,4.0,5.0,0.0,8.0,9.0,6.0,8.0,0.0,0.0,0.0,3.0,100.0,75.0,0.0,0.0,41800.0,23810.0,27300.0,0.0,35634.0,660.0,664.0,Sep-2000,3.0,2.0,13.0,66.6,7.0,7.0,0.0,1.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137601331,,6400.0,6400.0,6400.0, 36 months,8.46,201.92,A,A5,shipping & warehouse manager,10+ years,MORTGAGE,58000.0,Source Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137601331,,home_improvement,Home improvement,484xx,MI,15.52,0.0,Jun-1995,665.0,669.0,1.0,,51.0,10.0,1.0,8133.0,28.9,25.0,w,5114.21,5114.21,1609.34,1609.34,1285.79,323.55,0.0,0.0,0.0,Mar-2019,201.92,Apr-2019,Mar-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,74883.0,2.0,1.0,1.0,2.0,7.0,37693.0,,2.0,5.0,1651.0,29.0,28100.0,0.0,6.0,4.0,8.0,7488.0,13057.0,25.4,0.0,0.0,220.0,277.0,5.0,5.0,1.0,5.0,,4.0,,0.0,3.0,6.0,4.0,8.0,11.0,8.0,13.0,6.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,100411.0,45826.0,17500.0,40311.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137293820,,10000.0,10000.0,10000.0, 60 months,17.97,253.78,D,D1,Personal Banker,3 years,RENT,39840.0,Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137293820,,debt_consolidation,Debt consolidation,857xx,AZ,38.04,0.0,Jan-2012,700.0,704.0,2.0,33.0,,10.0,0.0,10357.0,44.1,13.0,w,8707.27,8707.27,2362.37,2362.37,1292.73,1069.64,0.0,0.0,0.0,Mar-2019,255.78,Apr-2019,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,72005.0,1.0,5.0,2.0,3.0,1.0,61648.0,81.0,1.0,1.0,7120.0,64.0,23500.0,0.0,1.0,3.0,4.0,7201.0,8317.0,51.6,0.0,0.0,59.0,78.0,8.0,1.0,0.0,8.0,,1.0,33.0,0.0,2.0,4.0,2.0,2.0,8.0,5.0,5.0,4.0,10.0,0.0,0.0,0.0,3.0,84.6,0.0,0.0,0.0,90258.0,72005.0,17200.0,66758.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137572526,,4000.0,4000.0,4000.0, 36 months,14.47,137.63,C,C2,E-6,9 years,MORTGAGE,60000.0,Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137572526,,home_improvement,Home improvement,670xx,KS,27.92,0.0,Aug-2007,695.0,699.0,0.0,40.0,,12.0,0.0,21176.0,58.2,33.0,w,3253.9,3253.9,1094.61,1094.61,746.1,348.51,0.0,0.0,0.0,Mar-2019,137.63,Apr-2019,Mar-2019,699.0,695.0,0.0,43.0,1.0,Individual,,,,0.0,0.0,165497.0,2.0,2.0,0.0,1.0,15.0,33708.0,64.0,3.0,5.0,10471.0,59.0,36400.0,1.0,12.0,2.0,6.0,13791.0,14324.0,59.7,0.0,0.0,99.0,131.0,5.0,5.0,1.0,5.0,,10.0,40.0,0.0,5.0,5.0,8.0,8.0,16.0,9.0,16.0,5.0,12.0,0.0,0.0,0.0,3.0,96.8,37.5,0.0,0.0,202875.0,54884.0,35500.0,50024.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
136256585,,40000.0,40000.0,40000.0, 60 months,6.11,775.36,A,A1,Business Development Manager,< 1 year,MORTGAGE,126000.0,Source Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=136256585,,debt_consolidation,Debt consolidation,547xx,WI,17.67,0.0,Feb-1993,725.0,729.0,1.0,37.0,,16.0,0.0,30442.0,44.2,39.0,w,35344.11,35344.11,6175.72,6175.72,4655.89,1519.83,0.0,0.0,0.0,Mar-2019,775.36,Apr-2019,Mar-2019,749.0,745.0,0.0,37.0,1.0,Individual,,,,0.0,0.0,332908.0,1.0,4.0,0.0,5.0,17.0,42343.0,81.0,3.0,3.0,7309.0,60.0,68900.0,1.0,21.0,2.0,8.0,20807.0,21759.0,53.0,0.0,0.0,114.0,305.0,5.0,5.0,2.0,5.0,,1.0,38.0,1.0,5.0,7.0,5.0,7.0,18.0,11.0,19.0,7.0,16.0,0.0,0.0,0.0,3.0,89.7,40.0,0.0,0.0,412714.0,72785.0,46300.0,52314.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
136530142,,14400.0,14400.0,14400.0, 60 months,12.73,325.66,B,B5,Clinical Medical Assistant ,3 years,RENT,36000.0,Source Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=136530142,,debt_consolidation,Debt consolidation,105xx,NY,13.2,0.0,Oct-2010,675.0,679.0,0.0,48.0,,4.0,0.0,727.0,16.2,6.0,w,12530.01,12530.01,2920.56,2920.56,1869.99,1050.57,0.0,0.0,0.0,Mar-2019,325.66,Apr-2019,Mar-2019,679.0,675.0,0.0,48.0,1.0,Individual,,,,0.0,0.0,12858.0,0.0,2.0,0.0,0.0,42.0,12131.0,71.0,0.0,1.0,422.0,60.0,4500.0,0.0,0.0,0.0,1.0,3215.0,3773.0,16.2,0.0,0.0,93.0,27.0,19.0,19.0,0.0,19.0,,,,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,21570.0,12858.0,4500.0,17070.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137543747,,7000.0,7000.0,7000.0, 36 months,13.56,237.76,C,C1,Co-Owner,2 years,MORTGAGE,0.0,Not Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137543747,,credit_card,Credit card refinancing,741xx,OK,,0.0,Jan-2004,760.0,764.0,0.0,,,4.0,0.0,7172.0,32.3,8.0,f,5851.01,5851.01,1659.05,1659.05,1148.99,510.06,0.0,0.0,0.0,Feb-2019,237.76,Apr-2019,Mar-2019,719.0,715.0,0.0,,1.0,Joint App,90000.0,20.89,Not Verified,0.0,0.0,7172.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,7172.0,32.0,22200.0,0.0,0.0,0.0,1.0,2391.0,1828.0,79.7,0.0,0.0,,174.0,17.0,17.0,1.0,63.0,,17.0,,0.0,1.0,1.0,1.0,4.0,0.0,4.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,22200.0,7172.0,9000.0,0.0,43635.0,695.0,699.0,Oct-2001,1.0,5.0,10.0,34.2,4.0,16.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137575098,,30000.0,30000.0,30000.0, 36 months,16.91,1068.24,C,C5,accounting,10+ years,RENT,86000.0,Not Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137575098,,debt_consolidation,Debt consolidation,113xx,NY,16.33,0.0,Jun-2002,685.0,689.0,0.0,40.0,,26.0,0.0,46103.0,37.0,59.0,w,17455.44,17455.44,15489.55,15489.55,12544.56,2944.99,0.0,0.0,0.0,Mar-2019,1068.24,Apr-2019,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,46676.0,2.0,1.0,0.0,1.0,19.0,573.0,21.0,3.0,5.0,10815.0,37.0,124500.0,1.0,0.0,0.0,6.0,1867.0,69197.0,40.0,0.0,0.0,94.0,193.0,1.0,1.0,0.0,1.0,,19.0,40.0,0.0,15.0,15.0,20.0,27.0,5.0,25.0,54.0,15.0,26.0,0.0,0.0,0.0,3.0,100.0,10.0,0.0,0.0,127290.0,46676.0,115300.0,2790.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
